areaCode,areaName,areaType,date,age,rate,value
E12000007,London,region,2021-04-23,30_to_34,10319.9,41080
E12000007,London,region,2021-04-23,0_to_4,2997.1,8703
E12000007,London,region,2021-04-23,35_to_39,9889.0,36957
E12000007,London,region,2021-04-23,85_to_89,8042.6,4484
E12000007,London,region,2021-04-23,45_to_49,9791.7,28914
E12000007,London,region,2021-04-23,25_to_29,11426.5,42952
E12000007,London,region,2021-04-23,65_to_69,5868.4,9805
E12000007,London,region,2021-04-22,40_to_44,10037.0,33023
E12000007,London,region,2021-04-22,25_to_29,11421.4,42933
E12000007,London,region,2021-04-22,0_to_4,2996.0,8700
E12000007,London,region,2021-04-22,45_to_49,9789.0,28906
E12000007,London,region,2021-04-22,15_to_19,9494.6,21802
E12000007,London,region,2021-04-22,60_to_64,7646.8,15878
E12000007,London,region,2021-04-22,75_to_79,5105.5,5551
E12000007,London,region,2021-04-22,55_to_59,8742.4,22702
E12000007,London,region,2021-04-22,85_to_89,8040.8,4483
E12000007,London,region,2021-04-22,5_to_9,3066.5,9063
E12000007,London,region,2021-04-22,30_to_34,10315.1,41061
E12000007,London,region,2021-04-22,65_to_69,5867.2,9803
E12000007,London,region,2021-04-22,35_to_39,9886.1,36946
E12000007,London,region,2021-04-22,70_to_74,4830.0,7255
E12000007,London,region,2021-04-22,50_to_54,9493.5,27281
E12000007,London,region,2021-04-22,20_to_24,12524.8,34133
E12000007,London,region,2021-04-22,80_to_84,6070.9,5181
E12000007,London,region,2021-04-22,90+,11426.4,4365
E12000007,London,region,2021-04-22,10_to_14,5378.6,14417
E12000007,London,region,2021-04-21,35_to_39,9882.6,36933
E12000007,London,region,2021-04-21,25_to_29,11416.6,42915
E12000007,London,region,2021-04-21,10_to_14,5374.1,14405
E12000007,London,region,2021-04-21,15_to_19,9488.5,21788
E12000007,London,region,2021-04-21,20_to_24,12517.4,34113
E12000007,London,region,2021-04-21,0_to_4,2995.0,8697
E12000007,London,region,2021-04-21,45_to_49,9785.2,28895
E12000007,London,region,2021-04-21,30_to_34,10309.3,41038
E12000007,London,region,2021-04-21,55_to_59,8738.5,22692
E12000007,London,region,2021-04-21,5_to_9,3064.8,9058
E12000007,London,region,2021-04-21,90+,11423.8,4364
E12000007,London,region,2021-04-21,80_to_84,6068.5,5179
E12000007,London,region,2021-04-21,85_to_89,8040.8,4483
E12000007,London,region,2021-04-21,65_to_69,5866.0,9801
E12000007,London,region,2021-04-21,60_to_64,7644.9,15874
E12000007,London,region,2021-04-21,40_to_44,10034.9,33016
E12000007,London,region,2021-04-21,70_to_74,4830.0,7255
E12000007,London,region,2021-04-21,75_to_79,5105.5,5551
E12000007,London,region,2021-04-21,50_to_54,9491.1,27274
E12000007,London,region,2021-04-20,55_to_59,8736.6,22687
E12000007,London,region,2021-04-20,35_to_39,9877.0,36912
E12000007,London,region,2021-04-20,90+,11423.8,4364
E12000007,London,region,2021-04-20,60_to_64,7640.1,15864
E12000007,London,region,2021-04-20,0_to_4,2994.0,8694
E12000007,London,region,2021-04-20,15_to_19,9481.1,21771
E12000007,London,region,2021-04-20,65_to_69,5864.2,9798
E12000007,London,region,2021-04-20,50_to_54,9489.0,27268
E12000007,London,region,2021-04-20,40_to_44,10030.0,33000
E12000007,London,region,2021-04-20,20_to_24,12512.7,34100
E12000007,London,region,2021-04-20,70_to_74,4828.6,7253
E12000007,London,region,2021-04-20,80_to_84,6066.2,5177
E12000007,London,region,2021-04-20,45_to_49,9782.5,28887
E12000007,London,region,2021-04-20,10_to_14,5369.3,14392
E12000007,London,region,2021-04-20,30_to_34,10305.6,41023
E12000007,London,region,2021-04-20,25_to_29,11411.8,42897
E12000007,London,region,2021-04-20,5_to_9,3060.7,9046
E12000007,London,region,2021-04-20,85_to_89,8040.8,4483
E12000007,London,region,2021-04-20,75_to_79,5104.6,5550
E12000007,London,region,2021-04-19,45_to_49,9778.5,28875
E12000007,London,region,2021-04-19,90+,11421.2,4363
E12000007,London,region,2021-04-19,15_to_19,9473.7,21754
E12000007,London,region,2021-04-19,50_to_54,9485.5,27258
E12000007,London,region,2021-04-19,20_to_24,12508.6,34089
E12000007,London,region,2021-04-19,35_to_39,9874.8,36904
E12000007,London,region,2021-04-19,40_to_44,10027.0,32990
E12000007,London,region,2021-04-19,70_to_74,4827.3,7251
E12000007,London,region,2021-04-19,0_to_4,2992.2,8689
E12000007,London,region,2021-04-19,5_to_9,3059.7,9043
E12000007,London,region,2021-04-19,10_to_14,5363.3,14376
E12000007,London,region,2021-04-19,55_to_59,8733.5,22679
E12000007,London,region,2021-04-19,85_to_89,8040.8,4483
E12000007,London,region,2021-04-19,65_to_69,5861.8,9794
E12000007,London,region,2021-04-19,25_to_29,11408.1,42883
E12000007,London,region,2021-04-19,75_to_79,5104.6,5550
E12000007,London,region,2021-04-19,60_to_64,7637.2,15858
E12000007,London,region,2021-04-19,80_to_84,6063.8,5175
E12000007,London,region,2021-04-19,30_to_34,10299.0,40997
E12000007,London,region,2021-04-18,15_to_19,9465.9,21736
E12000007,London,region,2021-04-18,35_to_39,9869.2,36883
E12000007,London,region,2021-04-18,65_to_69,5859.4,9790
E12000007,London,region,2021-04-18,0_to_4,2991.6,8687
E12000007,London,region,2021-04-18,55_to_59,8728.9,22667
E12000007,London,region,2021-04-18,50_to_54,9482.0,27248
E12000007,London,region,2021-04-18,20_to_24,12503.5,34075
E12000007,London,region,2021-04-18,75_to_79,5104.6,5550
E12000007,London,region,2021-04-18,45_to_49,9775.4,28866
E12000007,London,region,2021-04-18,85_to_89,8040.8,4483
E12000007,London,region,2021-04-18,5_to_9,3057.4,9036
E12000007,London,region,2021-04-18,30_to_34,10293.0,40973
E12000007,London,region,2021-04-18,25_to_29,11402.5,42862
E12000007,London,region,2021-04-18,70_to_74,4826.6,7250
E12000007,London,region,2021-04-18,60_to_64,7635.7,15855
E12000007,London,region,2021-04-18,40_to_44,10024.2,32981
E12000007,London,region,2021-04-18,10_to_14,5355.8,14356
E12000007,London,region,2021-04-18,90+,11418.5,4362
E12000007,London,region,2021-04-18,80_to_84,6062.7,5174
E12000007,London,region,2021-04-17,85_to_89,8040.8,4483
E12000007,London,region,2021-04-17,30_to_34,10289.5,40959
E12000007,London,region,2021-04-17,5_to_9,3055.7,9031
E12000007,London,region,2021-04-17,10_to_14,5343.2,14322
E12000007,London,region,2021-04-17,45_to_49,9771.7,28855
E12000007,London,region,2021-04-17,60_to_64,7633.8,15851
E12000007,London,region,2021-04-17,70_to_74,4826.6,7250
E12000007,London,region,2021-04-17,0_to_4,2990.5,8684
E12000007,London,region,2021-04-17,25_to_29,11397.7,42844
E12000007,London,region,2021-04-17,65_to_69,5859.4,9790
E12000007,London,region,2021-04-17,20_to_24,12497.2,34058
E12000007,London,region,2021-04-17,75_to_79,5104.6,5550
E12000007,London,region,2021-04-17,55_to_59,8727.8,22664
E12000007,London,region,2021-04-17,40_to_44,10020.3,32968
E12000007,London,region,2021-04-17,50_to_54,9480.6,27244
E12000007,London,region,2021-04-17,80_to_84,6061.5,5173
E12000007,London,region,2021-04-17,35_to_39,9861.4,36854
E12000007,London,region,2021-04-17,15_to_19,9454.5,21710
E12000007,London,region,2021-04-17,90+,11418.5,4362
E12000007,London,region,2021-04-16,5_to_9,3054.3,9027
E12000007,London,region,2021-04-16,75_to_79,5103.7,5549
E12000007,London,region,2021-04-16,50_to_54,9479.2,27240
E12000007,London,region,2021-04-16,60_to_64,7631.4,15846
E12000007,London,region,2021-04-16,80_to_84,6061.5,5173
E12000007,London,region,2021-04-16,30_to_34,10285.7,40944
E12000007,London,region,2021-04-16,35_to_39,9857.2,36838
E12000007,London,region,2021-04-16,90+,11415.9,4361
E12000007,London,region,2021-04-16,10_to_14,5340.5,14315
E12000007,London,region,2021-04-16,65_to_69,5858.8,9789
E12000007,London,region,2021-04-16,40_to_44,10017.2,32958
E12000007,London,region,2021-04-16,0_to_4,2990.2,8683
E12000007,London,region,2021-04-16,20_to_24,12492.1,34044
E12000007,London,region,2021-04-16,70_to_74,4824.6,7247
E12000007,London,region,2021-04-16,85_to_89,8040.8,4483
E12000007,London,region,2021-04-16,25_to_29,11393.8,42829
E12000007,London,region,2021-04-16,45_to_49,9767.6,28843
E12000007,London,region,2021-04-16,55_to_59,8725.1,22657
E12000007,London,region,2021-04-16,15_to_19,9451.9,21704
E12000007,London,region,2021-04-15,70_to_74,4824.0,7246
E12000007,London,region,2021-04-15,60_to_64,7628.5,15840
E12000007,London,region,2021-04-15,20_to_24,12486.6,34029
E12000007,London,region,2021-04-15,45_to_49,9765.2,28836
E12000007,London,region,2021-04-15,15_to_19,9448.4,21696
E12000007,London,region,2021-04-15,30_to_34,10282.5,40931
E12000007,London,region,2021-04-15,65_to_69,5855.2,9783
E12000007,London,region,2021-04-15,25_to_29,11389.8,42814
E12000007,London,region,2021-04-15,10_to_14,5338.3,14309
E12000007,London,region,2021-04-15,50_to_54,9475.8,27230
E12000007,London,region,2021-04-15,75_to_79,5101.8,5547
E12000007,London,region,2021-04-15,35_to_39,9854.2,36827
E12000007,London,region,2021-04-15,90+,11413.3,4360
E12000007,London,region,2021-04-15,80_to_84,6061.5,5173
E12000007,London,region,2021-04-15,55_to_59,8723.5,22653
E12000007,London,region,2021-04-15,0_to_4,2989.1,8680
E12000007,London,region,2021-04-15,5_to_9,3052.6,9022
E12000007,London,region,2021-04-15,85_to_89,8035.4,4480
E12000007,London,region,2021-04-15,40_to_44,10013.6,32946
E12000007,London,region,2021-04-14,45_to_49,9760.5,28822
E12000007,London,region,2021-04-14,40_to_44,10010.5,32936
E12000007,London,region,2021-04-14,90+,11413.3,4360
E12000007,London,region,2021-04-14,20_to_24,12480.4,34012
E12000007,London,region,2021-04-14,35_to_39,9851.5,36817
E12000007,London,region,2021-04-14,30_to_34,10277.9,40913
E12000007,London,region,2021-04-14,25_to_29,11386.0,42800
E12000007,London,region,2021-04-14,0_to_4,2988.5,8678
E12000007,London,region,2021-04-14,65_to_69,5854.0,9781
E12000007,London,region,2021-04-14,5_to_9,3050.2,9015
E12000007,London,region,2021-04-14,10_to_14,5334.2,14298
E12000007,London,region,2021-04-14,55_to_59,8723.1,22652
E12000007,London,region,2021-04-14,75_to_79,5101.8,5547
E12000007,London,region,2021-04-14,80_to_84,6059.2,5171
E12000007,London,region,2021-04-14,15_to_19,9441.9,21681
E12000007,London,region,2021-04-14,85_to_89,8035.4,4480
E12000007,London,region,2021-04-14,60_to_64,7627.6,15838
E12000007,London,region,2021-04-14,50_to_54,9472.3,27220
E12000007,London,region,2021-04-14,70_to_74,4822.0,7243
E12000007,London,region,2021-04-13,35_to_39,9847.3,36801
E12000007,London,region,2021-04-13,90+,11408.1,4358
E12000007,London,region,2021-04-13,45_to_49,9758.5,28816
E12000007,London,region,2021-04-13,30_to_34,10274.2,40898
E12000007,London,region,2021-04-13,15_to_19,9435.8,21667
E12000007,London,region,2021-04-13,80_to_84,6055.6,5168
E12000007,London,region,2021-04-13,75_to_79,5101.8,5547
E12000007,London,region,2021-04-13,20_to_24,12478.2,34006
E12000007,London,region,2021-04-13,60_to_64,7626.6,15836
E12000007,London,region,2021-04-13,55_to_59,8720.4,22645
E12000007,London,region,2021-04-13,0_to_4,2988.5,8678
E12000007,London,region,2021-04-13,40_to_44,10007.5,32926
E12000007,London,region,2021-04-13,50_to_54,9469.5,27212
E12000007,London,region,2021-04-13,85_to_89,8033.6,4479
E12000007,London,region,2021-04-13,5_to_9,3049.9,9014
E12000007,London,region,2021-04-13,65_to_69,5854.0,9781
E12000007,London,region,2021-04-13,10_to_14,5330.5,14288
E12000007,London,region,2021-04-13,70_to_74,4820.6,7241
E12000007,London,region,2021-04-13,25_to_29,11381.5,42783
E12000007,London,region,2021-04-12,80_to_84,6052.1,5165
E12000007,London,region,2021-04-12,5_to_9,3048.6,9010
E12000007,London,region,2021-04-12,40_to_44,10005.7,32920
E12000007,London,region,2021-04-12,65_to_69,5852.3,9778
E12000007,London,region,2021-04-12,20_to_24,12472.3,33990
E12000007,London,region,2021-04-12,15_to_19,9430.2,21654
E12000007,London,region,2021-04-12,35_to_39,9843.5,36787
E12000007,London,region,2021-04-12,45_to_49,9755.4,28807
E12000007,London,region,2021-04-12,10_to_14,5329.0,14284
E12000007,London,region,2021-04-12,75_to_79,5100.9,5546
E12000007,London,region,2021-04-12,60_to_64,7623.7,15830
E12000007,London,region,2021-04-12,55_to_59,8718.1,22639
E12000007,London,region,2021-04-12,30_to_34,10270.7,40884
E12000007,London,region,2021-04-12,0_to_4,2987.1,8674
E12000007,London,region,2021-04-12,70_to_74,4818.7,7238
E12000007,London,region,2021-04-12,85_to_89,8031.9,4478
E12000007,London,region,2021-04-12,90+,11408.1,4358
E12000007,London,region,2021-04-12,50_to_54,9467.4,27206
E12000007,London,region,2021-04-12,25_to_29,11377.8,42769
E12000007,London,region,2021-04-11,70_to_74,4816.7,7235
E12000007,London,region,2021-04-11,90+,11408.1,4358
E12000007,London,region,2021-04-11,10_to_14,5324.9,14273
E12000007,London,region,2021-04-11,45_to_49,9752.0,28797
E12000007,London,region,2021-04-11,30_to_34,10265.9,40865
E12000007,London,region,2021-04-11,55_to_59,8717.0,22636
E12000007,London,region,2021-04-11,5_to_9,3047.2,9006
E12000007,London,region,2021-04-11,65_to_69,5849.9,9774
E12000007,London,region,2021-04-11,25_to_29,11374.1,42755
E12000007,London,region,2021-04-11,75_to_79,5100.0,5545
E12000007,London,region,2021-04-11,80_to_84,6052.1,5165
E12000007,London,region,2021-04-11,0_to_4,2986.4,8672
E12000007,London,region,2021-04-11,35_to_39,9839.0,36770
E12000007,London,region,2021-04-11,85_to_89,8028.3,4476
E12000007,London,region,2021-04-11,50_to_54,9463.9,27196
E12000007,London,region,2021-04-11,40_to_44,10000.5,32903
E12000007,London,region,2021-04-11,15_to_19,9424.1,21640
E12000007,London,region,2021-04-11,60_to_64,7621.3,15825
E12000007,London,region,2021-04-11,20_to_24,12466.8,33975
E12000007,London,region,2021-04-10,70_to_74,4815.3,7233
E12000007,London,region,2021-04-10,30_to_34,10262.4,40851
E12000007,London,region,2021-04-10,80_to_84,6050.9,5164
E12000007,London,region,2021-04-10,60_to_64,7617.4,15817
E12000007,London,region,2021-04-10,35_to_39,9834.4,36753
E12000007,London,region,2021-04-10,20_to_24,12463.1,33965
E12000007,London,region,2021-04-10,75_to_79,5099.1,5544
E12000007,London,region,2021-04-10,40_to_44,9995.3,32886
E12000007,London,region,2021-04-10,0_to_4,2986.0,8671
E12000007,London,region,2021-04-10,15_to_19,9419.7,21630
E12000007,London,region,2021-04-10,25_to_29,11370.6,42742
E12000007,London,region,2021-04-10,85_to_89,8024.7,4474
E12000007,London,region,2021-04-10,50_to_54,9461.5,27189
E12000007,London,region,2021-04-10,45_to_49,9748.0,28785
E12000007,London,region,2021-04-10,90+,11408.1,4358
E12000007,London,region,2021-04-10,5_to_9,3045.5,9001
E12000007,London,region,2021-04-10,65_to_69,5849.3,9773
E12000007,London,region,2021-04-10,55_to_59,8715.4,22632
E12000007,London,region,2021-04-10,10_to_14,5319.3,14258
E12000007,London,region,2021-04-09,85_to_89,8021.1,4472
E12000007,London,region,2021-04-09,10_to_14,5316.7,14251
E12000007,London,region,2021-04-09,30_to_34,10258.6,40836
E12000007,London,region,2021-04-09,75_to_79,5097.2,5542
E12000007,London,region,2021-04-09,20_to_24,12458.0,33951
E12000007,London,region,2021-04-09,50_to_54,9459.1,27182
E12000007,London,region,2021-04-09,70_to_74,4812.7,7229
E12000007,London,region,2021-04-09,35_to_39,9828.5,36731
E12000007,London,region,2021-04-09,65_to_69,5846.9,9769
E12000007,London,region,2021-04-09,60_to_64,7616.0,15814
E12000007,London,region,2021-04-09,0_to_4,2985.7,8670
E12000007,London,region,2021-04-09,80_to_84,6050.9,5164
E12000007,London,region,2021-04-09,55_to_59,8714.7,22630
E12000007,London,region,2021-04-09,15_to_19,9415.4,21620
E12000007,London,region,2021-04-09,90+,11400.2,4355
E12000007,London,region,2021-04-09,25_to_29,11365.8,42724
E12000007,London,region,2021-04-09,5_to_9,3043.8,8996
E12000007,London,region,2021-04-09,45_to_49,9745.6,28778
E12000007,London,region,2021-04-09,40_to_44,9992.6,32877
E12000007,London,region,2021-04-08,20_to_24,12453.6,33939
E12000007,London,region,2021-04-08,75_to_79,5096.3,5541
E12000007,London,region,2021-04-08,25_to_29,11361.3,42707
E12000007,London,region,2021-04-08,5_to_9,3041.8,8990
E12000007,London,region,2021-04-08,70_to_74,4811.3,7227
E12000007,London,region,2021-04-08,55_to_59,8711.6,22622
E12000007,London,region,2021-04-08,35_to_39,9822.1,36707
E12000007,London,region,2021-04-08,85_to_89,8013.9,4468
E12000007,London,region,2021-04-08,30_to_34,10253.8,40817
E12000007,London,region,2021-04-08,40_to_44,9990.8,32871
E12000007,London,region,2021-04-08,65_to_69,5843.3,9763
E12000007,London,region,2021-04-08,45_to_49,9740.2,28762
E12000007,London,region,2021-04-08,0_to_4,2984.3,8666
E12000007,London,region,2021-04-08,10_to_14,5311.1,14236
E12000007,London,region,2021-04-08,50_to_54,9455.2,27171
E12000007,London,region,2021-04-08,90+,11400.2,4355
E12000007,London,region,2021-04-08,60_to_64,7613.6,15809
E12000007,London,region,2021-04-08,80_to_84,6048.6,5162
E12000007,London,region,2021-04-08,15_to_19,9409.7,21607
E12000007,London,region,2021-04-07,45_to_49,9737.5,28754
E12000007,London,region,2021-04-07,80_to_84,6047.4,5161
E12000007,London,region,2021-04-07,90+,11397.6,4354
E12000007,London,region,2021-04-07,70_to_74,4810.0,7225
E12000007,London,region,2021-04-07,30_to_34,10249.6,40800
E12000007,London,region,2021-04-07,50_to_54,9452.4,27163
E12000007,London,region,2021-04-07,15_to_19,9405.3,21597
E12000007,London,region,2021-04-07,60_to_64,7612.6,15807
E12000007,London,region,2021-04-07,0_to_4,2983.6,8664
E12000007,London,region,2021-04-07,25_to_29,11353.8,42679
E12000007,London,region,2021-04-07,75_to_79,5096.3,5541
E12000007,London,region,2021-04-07,55_to_59,8708.5,22614
E12000007,London,region,2021-04-07,65_to_69,5840.9,9759
E12000007,London,region,2021-04-07,5_to_9,3040.8,8987
E12000007,London,region,2021-04-07,85_to_89,8013.9,4468
E12000007,London,region,2021-04-07,35_to_39,9816.8,36687
E12000007,London,region,2021-04-07,20_to_24,12445.1,33916
E12000007,London,region,2021-04-07,10_to_14,5308.1,14228
E12000007,London,region,2021-04-07,40_to_44,9985.3,32853
E12000007,London,region,2021-04-06,15_to_19,9400.5,21586
E12000007,London,region,2021-04-06,65_to_69,5838.5,9755
E12000007,London,region,2021-04-06,55_to_59,8705.4,22606
E12000007,London,region,2021-04-06,25_to_29,11348.3,42658
E12000007,London,region,2021-04-06,10_to_14,5304.4,14218
E12000007,London,region,2021-04-06,0_to_4,2983.3,8663
E12000007,London,region,2021-04-06,45_to_49,9733.8,28743
E12000007,London,region,2021-04-06,40_to_44,9981.1,32839
E12000007,London,region,2021-04-06,5_to_9,3040.1,8985
E12000007,London,region,2021-04-06,50_to_54,9448.6,27152
E12000007,London,region,2021-04-06,90+,11392.4,4352
E12000007,London,region,2021-04-06,75_to_79,5094.5,5539
E12000007,London,region,2021-04-06,80_to_84,6045.1,5159
E12000007,London,region,2021-04-06,70_to_74,4809.3,7224
E12000007,London,region,2021-04-06,60_to_64,7609.7,15801
E12000007,London,region,2021-04-06,35_to_39,9812.7,36672
E12000007,London,region,2021-04-06,20_to_24,12440.0,33902
E12000007,London,region,2021-04-06,30_to_34,10243.8,40777
E12000007,London,region,2021-04-06,85_to_89,8010.3,4466
E12000007,London,region,2021-04-05,60_to_64,7606.8,15795
